druid,resource_label,resource_type,sequence,filename,file_label,publish,shelve,preserve,rights_view,rights_download,rights_location,mimetype,role,file_language
zm845tb0240,File 6,file,6,zm845tb0240_low_normal.jpg,zm845tb0240_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
zn140fz6607,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
zn140fz6607,File 2,file,2,Khendjer_Pyramid.mtl,Khendjer_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
zn140fz6607,3d 1,3d,3,Khendjer_Pyramid.obj,Khendjer_Pyramid.obj,yes,yes,yes,world,world,,text/plain,,
zn140fz6607,File 3,file,4,Mudbrick2.png,Mudbrick2.png,no,yes,yes,world,world,,image/png,,
zn140fz6607,File 4,file,5,Mudbrick4.jpg,Mudbrick4.jpg,no,yes,yes,world,world,,image/jpeg,,
zn140fz6607,File 5,file,6,dark_black_granite.jpg,dark_black_granite.jpg,no,yes,yes,world,world,,image/jpeg,,
zn140fz6607,File 6,file,7,white_limeston_block_big_1.jpg,white_limeston_block_big_1.jpg,no,yes,yes,world,world,,image/jpeg,,
zn140fz6607,File 7,file,8,white_limeston_block_big_2.jpg,white_limeston_block_big_2.jpg,no,yes,yes,world,world,,image/jpeg,,
zn140fz6607,File 8,file,9,white_limestone1_1.jpg,white_limestone1_1.jpg,no,yes,yes,world,world,,image/jpeg,,
zn140fz6607,File 9,file,10,zn140fz6607.zip,zn140fz6607.zip,yes,yes,yes,world,world,,application/zip,,
zn345hp8304,File 1,file,1,zn345hp8304_low.mtl,zn345hp8304_low.mtl,yes,yes,yes,world,world,,text/plain,,
zn345hp8304,File 2,3d,2,zn345hp8304_low.obj,zn345hp8304_low.obj,yes,yes,yes,world,world,,text/plain,,
zn345hp8304,File 3,file,3,zn345hp8304_low_base.jpg,zn345hp8304_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
zn345hp8304,File 4,file,4,zn345hp8304_low_normal.jpg,zn345hp8304_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
zn345hp8304,File 5,file,5,zn345hp8304_obj.tar,zn345hp8304_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
zn403xf0851,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
zn403xf0851,File 2,file,2,Ihy.mtl,Ihy.mtl,yes,yes,yes,world,world,,text/plain,,
zn403xf0851,3d 1,3d,3,Ihy.obj,Ihy.obj,yes,yes,yes,world,world,,text/plain,,
zn403xf0851,File 3,file,4,Limestone_blocks.jpg,Limestone_blocks.jpg,no,yes,yes,world,world,,image/jpeg,,
zn403xf0851,File 4,file,5,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
zn403xf0851,File 5,file,6,White_plaster.jpg,White_plaster.jpg,no,yes,yes,world,world,,image/jpeg,,
zn403xf0851,File 6,file,7,zn403xf0851.zip,zn403xf0851.zip,no,no,yes,world,world,,application/zip,,
zp072km0162,File 1,file,1,zp072km0162.tar,zp072km0162.tar,no,no,yes,world,world,,application/x-tar,,
zp072km0162,File 2,file,2,zp072km0162_basecolor.jpg,zp072km0162_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
zp072km0162,File 3,file,3,zp072km0162_low.mtl,zp072km0162_low.mtl,yes,yes,yes,world,world,,text/plain,,
zp072km0162,3d 1,3d,4,zp072km0162_low.obj,zp072km0162_low.obj,yes,yes,yes,world,world,,text/plain,,
zp072km0162,File 4,file,5,zp072km0162_normal.jpg,zp072km0162_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
zp888rq6911,File 1,file,1,zp888rq6911.ply,zp888rq6911.ply,yes,yes,yes,world,world,,,,
zp888rq6911,File 2,file,2,zp888rq6911_full_obj.tar,zp888rq6911_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
zp888rq6911,File 3,file,3,zp888rq6911_low.mtl,zp888rq6911_low.mtl,yes,yes,yes,world,world,,,,
zp888rq6911,Object 1,3d,4,zp888rq6911_low.obj,zp888rq6911_low.obj,yes,yes,yes,world,world,,text/plain,,
zp888rq6911,File 5,file,5,zp888rq6911_low_base.jpg,zp888rq6911_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
zp888rq6911,File 6,file,6,zp888rq6911_low_normal.jpg,zp888rq6911_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
zq575vr8961,File 1,file,1,zq575vr8961.ply,zq575vr8961.ply,yes,yes,yes,world,world,,,,
zq575vr8961,File 2,file,2,zq575vr8961_full_obj.tar,zq575vr8961_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
zq575vr8961,File 3,file,3,zq575vr8961_low.mtl,zq575vr8961_low.mtl,yes,yes,yes,world,world,,,,
zq575vr8961,Object 1,3d,4,zq575vr8961_low.obj,zq575vr8961_low.obj,yes,yes,yes,world,world,,text/plain,,
zq575vr8961,File 5,file,5,zq575vr8961_low_base.jpg,zq575vr8961_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
zq575vr8961,File 6,file,6,zq575vr8961_low_normal.jpg,zq575vr8961_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
zr339jm9941,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
zr339jm9941,File 2,file,2,Mudbrick4.jpg,Mudbrick4.jpg,no,yes,yes,world,world,,image/jpeg,,
zr339jm9941,File 3,file,3,Ninetjer_v2.mtl,Ninetjer_v2.mtl,yes,yes,yes,world,world,,text/plain,,
zr339jm9941,3d 1,3d,4,Ninetjer_v2.obj,Ninetjer_v2.obj,yes,yes,yes,world,world,,text/plain,,
zr339jm9941,File 4,file,5,_1.jpg,_1.jpg,no,yes,yes,world,world,,image/jpeg,,
zr339jm9941,File 5,file,6,_2.tif,_2.tif,no,no,yes,world,world,,image/tiff,,
zr339jm9941,File 6,file,7,zr339jm9941.zip,zr339jm9941.zip,yes,yes,yes,world,world,,application/zip,,
